Actual,Predicted,Mean Squared,,
4.828313737,4.7654853,0.003947413,,
1.791759469,1.7620381,0.00088336,,
4.709530201,4.797492,0.007737278,,
3.784189634,3.867108,0.006875455,,
5.459585514,5.4333067,0.000690576,,
5.424950017,5.5329514,0.011664299,,
5.505331536,5.3205237,0.034153936,,
4.077537444,4.2894444,0.044904558,,
4.644390899,4.695215,0.002583089,,
5.170483995,5.1494355,0.000443039,,
5.068904202,5.220598,0.023011008,,
4.890349128,5.0995016,0.043744756,,
5.446737372,5.468484,0.000472916,,
5.220355825,5.2966223,0.005816575,,
6.429719478,6.559332,0.016799406,,
3.931825633,3.9701748,0.001470659,,
5.411646052,5.372896,0.001501567,,
1.386294361,1.1551149,0.053443943,,
2.890371758,2.5686305,0.103517437,,
3.36729583,3.3973398,0.00090264,,
5.347107531,5.428799,0.006673496,,
5.209486153,5.2513537,0.001752892,,
4.976733742,5.04244,0.004317312,,
6.163314804,6.099257,0.004103402,,
6.234410726,6.29481,0.003648072,,
5.318119994,5.3203907,5.15611E-06,,
1.609437912,1.8779682,0.072108515,,
1.791759469,2.0418875,0.062564032,,
3.091042453,3.062505,0.000814386,,
4.644390899,4.7212486,0.005907106,,
6.06610809,6.130757,0.004179482,,
5.33753808,5.2444587,0.008663771,,
4.290459441,4.2568073,0.001132467,,
3.988984047,3.7875738,0.040566087,,
1.945910149,2.3228204,0.142061337,,
5.627621114,5.619646,6.36024E-05,,
4.143134726,4.464761,0.10344346,,
5.293304825,5.239461,0.002899157,,
1.791759469,2.0807743,0.083529572,,
6.758094504,6.6985025,0.003551207,,
2.833213344,2.5569124,0.076342212,,
4.624972813,4.41787,0.042891575,,
3.044522438,2.816231,0.052116981,,
3.218875825,3.1838374,0.001227691,,
2.197224577,2.2469478,0.002472399,,
2.302585093,2.2447338,0.003346772,,
2.708050201,2.805637,0.009523183,,
5.003946306,5.0431075,0.001533599,,
4.836281907,4.7912602,0.002026954,,
6.045005314,6.0177517,0.000742759,,
5.010635294,4.881922,0.016567112,,
5.648974238,5.654164,2.69336E-05,,
1.791759469,1.7902716,2.21375E-06,,
4.836281907,4.8123307,0.00057366,,
4.442651256,4.6838984,0.058200184,,
4.744932128,4.904726,0.025534081,,
2.079441542,1.9734755,0.011228802,,
2.397895273,2.2529883,0.020998031,,
5.420534999,5.0974865,0.104360333,,
5.056245805,5.004398,0.002688195,,
2.48490665,2.718299,0.054471989,,
3.951243719,3.926245,0.000624936,,
6.561030666,6.426277,0.01815855,,
4.65396035,4.5732527,0.006513725,,
4.682131227,4.7306213,0.002351287,,
6.66057515,6.6038694,0.003215542,,
3.912023005,3.5482721,0.132314721,,
4.17438727,4.163124,0.000126861,,
5.398162702,5.3842363,0.000193945,,
3.761200116,3.3070955,0.206211002,,
5.693732139,5.606749,0.007566066,,
3.218875825,3.3952732,0.031116034,,
4.779123493,4.8792377,0.010022854,,
2.079441542,2.2399049,0.025748489,,
3.970291914,4.130965,0.025815841,,
1.098612289,1.1888479,0.008142466,,
5.774551546,5.7861176,0.000133774,,
5.123963979,5.0312047,0.008604284,,
1.945910149,2.1016383,0.024251257,,
1.098612289,0.93490875,0.026798849,,
4.890349128,4.9183483,0.000783954,,
4.615120517,4.6447215,0.000876218,,
5.023880521,4.9217577,0.010429071,,
4.465908119,4.355407,0.012210497,,
2.197224577,1.9892389,0.043258042,,
4.624972813,4.619263,3.2602E-05,,
5.278114659,5.2509856,0.000735986,,
6.363028104,6.452434,0.007993414,,
5.010635294,5.076346,0.004317897,,
4.189654742,4.2505493,0.003708147,,
4.983606622,4.9150043,0.004706279,,
5.863631176,5.921218,0.003316242,,
4.820281566,4.865716,0.002064288,,
4.189654742,4.2726684,0.006891267,,
3.688879454,3.354024,0.112128175,,
5.541263545,5.5191016,0.000491152,,
5.010635294,4.935234,0.005685355,,
3.433987204,3.464154,0.000910036,,
5.509388337,5.637088,0.016307204,,
4.430816799,4.575094,0.020815911,,
3.828641396,3.7781844,0.002545908,,
2.995732274,2.5026147,0.243164941,,
4.343805422,3.859133,0.234907357,,
5.327876169,5.2306304,0.00945674,,
5.966146739,5.9807305,0.000212686,,
5.587248658,5.6904616,0.010652911,,
5.484796933,5.496832,0.000144843,,
5.135798437,5.2756133,0.019548196,,
5.513428746,5.599018,0.00732552,,
5.342334252,5.3381534,1.74795E-05,,
6.084499413,5.9103727,0.030320112,,
4.521788577,4.4475317,0.005514084,,
4.86753445,4.8822064,0.000215266,,
5.129898715,5.2176056,0.007692498,,
4.584967479,4.669797,0.007196048,,
1.609437912,2.1555939,0.298286363,,
6.018593214,5.877063,0.020030802,,
5.598421959,5.70468,0.011290771,,
1.945910149,1.904255,0.001735151,,
3.135494216,3.2243583,0.007896825,,
3.044522438,3.0932343,0.002372846,,
2.48490665,2.2186866,0.070873115,,
2.197224577,1.9596055,0.056462826,,
4.584967479,4.524248,0.003686855,,
3.871201011,4.1430693,0.073912367,,
5.525452939,5.394204,0.017226284,,
4.96284463,4.7320743,0.053254945,,
5.624017506,5.50377,0.014459463,,
2.772588722,2.8003972,0.000773311,,
4.934473933,4.935278,6.46524E-07,,
3.713572067,3.847651,0.01797716,,
5.332718793,5.2846584,0.002309801,,
5.976350909,6.049347,0.005328429,,
6.499787041,6.301794,0.039201244,,
4.919980926,4.6589317,0.068146698,,
4.919980926,4.8999944,0.000399461,,
2.944438979,2.831939,0.012656245,,
5.176149733,5.2070446,0.000954493,,
3.465735903,3.2856696,0.032423873,,
4.644390899,4.64294,2.10511E-06,,
5.846438775,5.752064,0.008906598,,
4.304065093,4.456214,0.02314929,,
4.304065093,4.049905,0.064597353,,
5.97126184,6.0264196,0.003042379,,
2.995732274,3.000031,1.8479E-05,,
5.484796933,5.46846,0.000266895,,
3.218875825,3.0316746,0.035044299,,
5.141663557,5.1172905,0.000594046,,
5.860786223,5.6640034,0.03872348,,
6.063785209,6.327117,0.069343632,,
5.673323267,5.5625725,0.012265732,,
2.564949357,2.9187024,0.125141215,,
1.386294361,1.4291602,0.00183748,,
2.302585093,2.5472965,0.059883673,,
6.001414878,5.914341,0.00758186,,
4.510859507,4.700857,0.036099048,,
2.197224577,2.2559137,0.003444413,,
5.703782475,5.678857,0.000621279,,
4.605170186,4.494961,0.012146065,,
4.941642423,4.961491,0.000393966,,
5.049856007,5.0605035,0.000113369,,
2.564949357,2.474185,0.008238169,,
4.17438727,4.6578813,0.233766477,,
5.913503006,6.1442494,0.053243899,,
1.098612289,1.1697841,0.005065427,,
1.945910149,1.863408,0.006806605,,
4.394449155,4.4692974,0.00560226,,
5.556828062,5.5080996,0.002374463,,
6.548219103,6.5447326,1.21557E-05,,
4.976733742,4.8794236,0.009469264,,
3.218875825,3.1710026,0.002291846,,
4.262679877,4.283167,0.000419722,,
5.049856007,4.917919,0.017407374,,
1.609437912,1.767802,0.025079184,,
4.727387819,4.5332246,0.037699356,,
4.96284463,4.8084216,0.023846472,,
4.844187086,4.8519034,5.95415E-05,,
5.231108617,4.600967,0.397078457,,
4.564348191,4.667653,0.010671883,,
5.18178355,5.1861978,1.94856E-05,,
4.753590191,4.5864286,0.027942998,,
1.609437912,1.6437962,0.001180492,,
4.454347296,4.499132,0.00200567,,
4.007333185,4.177223,0.028862549,,
6.008813185,6.0259566,0.000293897,,
2.48490665,2.2515645,0.054448559,,
4.8978398,4.8566847,0.001693742,,
4.025351691,3.9655187,0.003579987,,
2.708050201,2.9190388,0.044516189,,
2.079441542,1.815929,0.06943886,,
5.081404365,5.05025,0.000970594,,
3.951243719,4.2162695,0.070238665,,
4.96284463,5.071373,0.011778407,,
4.17438727,4.2612104,0.007538256,,
5.998936562,6.1198406,0.014617786,,
4.143134726,4.2906547,0.021762143,,
4.418840608,4.498988,0.006423604,,
4.33073334,4.242625,0.00776308,,
4.143134726,4.0480404,0.009042931,,
5.463831805,5.3004413,0.026696457,,
4.762173935,4.778149,0.000255203,,
4.465908119,4.586235,0.014478558,,
2.302585093,2.209642,0.008638419,,
5.937536205,5.858454,0.006253995,,
5.484796933,5.3118324,0.02991673,,
5.220355825,5.0805187,0.019554422,,
4.605170186,4.784836,0.032279805,,
5.017279837,4.8400264,0.031418781,,
3.988984047,3.7651627,0.050095995,,
2.48490665,2.449215,0.001273894,,
3.63758616,3.5857387,0.002688159,,
4.369447852,4.6844983,0.099256784,,
5.068904202,5.2668514,0.039183093,,
5.545177444,5.5604005,0.000231741,,
2.302585093,2.2053213,0.009460245,,
5.616771098,5.5146008,0.01043877,,
5.81711116,5.824349,5.23863E-05,,
4.17438727,4.1086373,0.004323059,,
6.520621128,6.4949174,0.000660682,,
4.158883083,4.0908766,0.004624882,,
2.397895273,2.2682953,0.016796153,,
4.990432587,4.8851905,0.011075897,,
4.48863637,4.647501,0.025237971,,
5.587248658,5.636968,0.002472013,,
4.779123493,4.5922894,0.034906978,,
4.465908119,4.503546,0.00141661,,
3.912023005,3.8974404,0.000212652,,
2.397895273,2.3372324,0.003679984,,
5.407171771,5.480361,0.005356663,,
4.356708827,4.5593705,0.041071754,,
4.219507705,4.2162848,1.03871E-05,,
2.197224577,2.1320965,0.004241666,,
6.144185634,6.138292,3.47349E-05,,
5.973809612,5.981272,5.56872E-05,,
4.477336814,4.645998,0.028446596,,
5.823045895,5.7393756,0.007000718,,
3.761200116,3.6333919,0.01633494,,
4.941642423,5.1870584,0.060229002,,
6.033086222,6.080145,0.002214529,,
4.836281907,4.875052,0.00150312,,
2.995732274,3.166876,0.029290175,,
5.153291594,5.0497603,0.010718729,,
5.384495063,5.2898135,0.008964598,,
5.093750201,5.0525146,0.001700375,,
4.955827058,5.138204,0.033261349,,
5.953243334,5.8628697,0.008167394,,
5.638354669,5.7100406,0.005138873,,
5.537334267,5.2780905,0.067207331,,
5.342334252,5.235193,0.011479248,,
4.043051268,4.0059905,0.001373501,,
6.406879986,6.440711,0.001144538,,
4.369447852,4.2744617,0.009022369,,
5.572154032,5.671494,0.009868429,,
5.164785974,5.098629,0.004376745,,
5.068904202,5.2308908,0.026239658,,
2.995732274,3.1888514,0.037294997,,
4.905274778,4.992825,0.007665041,,
4.828313737,4.7854,0.001841589,,
2.63905733,2.6783285,0.001542225,,
5.420534999,5.377061,0.001889989,,
5.897153868,5.9018016,2.16014E-05,,
3.610917913,3.713331,0.01048844,,
5.799092654,5.747757,0.002635349,,
5.111987788,5.1618786,0.002489093,,
4.584967479,4.637027,0.002710194,,
6.03068526,5.762391,0.07198181,,
4.682131227,4.83828,0.024382439,,
4.836281907,4.9464498,0.012136965,,
4.804021045,4.872138,0.00463992,,
5.641907071,5.581698,0.003625132,,
2.079441542,1.845188,0.054874722,,
5.017279837,4.930903,0.007460958,,
4.615120517,4.088745,0.277071185,,
5.929589143,5.8697395,0.00358198,,
2.197224577,2.360281,0.026587397,,
5.176149733,5.307317,0.017204852,,
4.442651256,4.030328,0.170010468,,
5.398162702,5.188211,0.044079717,,
5.645446898,5.6449556,2.41373E-07,,
5.398162702,5.3050985,0.008660946,,
1.098612289,1.0700679,0.000814782,,
4.941642423,4.9285464,0.000171506,,
4.262679877,4.3237724,0.003732296,,
5.424950017,5.3988223,0.000682658,,
3.135494216,3.0693116,0.004380139,,
3.951243719,4.463687,0.262598117,,
5.068904202,5.054631,0.000203724,,
5.093750201,5.039696,0.002921857,,
2.564949357,2.2559137,0.095503038,,
4.262679877,4.167975,0.008969014,,
3.583518938,3.6474426,0.004086235,,
2.079441542,1.9130466,0.027687277,,
3.36729583,3.2462149,0.014660592,,
5.209486153,5.1497116,0.003572997,,
5.634789603,5.6189957,0.000249447,,
0,0.985968,0.972132897,,
5.38907173,5.306089,0.006886133,,
5.529429088,5.3675494,0.026205033,,
3.891820298,3.9569016,0.004235576,,
4.875197323,4.7339773,0.019943095,,
4.65396035,4.8470383,0.037279095,,
6.463029457,6.327117,0.018472196,,
3.891820298,3.7760465,0.013403572,,
2.772588722,2.415567,0.12746451,,
5.036952602,5.1719303,0.018218979,,
5.521460918,5.4085984,0.012737948,,
5.214935758,5.143628,0.005084796,,
2.890371758,3.2009938,0.096486053,,
5.857933154,5.9316063,0.005427732,,
5.075173815,5.14716,0.005182011,,
2.079441542,1.9589379,0.014521128,,
1.945910149,1.9901204,0.001954546,,
3.688879454,4.0776024,0.151105529,,
4.406719247,3.9924128,0.171649832,,
4.934473933,4.913834,0.000426007,,
6.246106765,6.214141,0.00102181,,
5.056245805,5.2877154,0.053578173,,
5.680172609,5.6574397,0.000516785,,
3.891820298,3.7156403,0.031039392,,
3.713572067,3.6486065,0.004220525,,
3.433987204,3.4305928,1.1522E-05,,
4.700480366,4.619763,0.006515293,,
5.863631176,5.8825736,0.000358815,,
3.828641396,3.8256147,9.16089E-06,,
3.218875825,3.200843,0.000325183,,
5.476463552,5.3052316,0.029320381,,
4.510859507,4.4858136,0.000627297,,
4.65396035,4.41218,0.058457738,,
5.017279837,4.83469,0.033339049,,
5.236441963,5.24317,4.52665E-05,,
4.454347296,4.470552,0.000262592,,
2.833213344,2.558043,0.075718718,,
4.990432587,5.0013356,0.000118876,,
5.517452896,5.5269947,9.1046E-05,,
5.442417711,5.3710966,0.005086701,,
4.317488114,4.355302,0.00142989,,
4.394449155,4.346612,0.002288393,,
1.791759469,1.7074815,0.007102776,,
4.787491743,4.713903,0.005415303,,
3.258096538,3.2994382,0.001709133,,
5.783825182,5.721971,0.00382594,,
4.418840608,4.3745556,0.001961162,,
4.820281566,4.9643135,0.020745198,,
3.583518938,3.6750758,0.008382659,,
1.386294361,1.4764879,0.008134874,,
5.075173815,5.1463776,0.005069979,,
3.688879454,3.7907927,0.01038631,,
4.762173935,4.5127115,0.062231506,,
3.784189634,3.7740767,0.000102271,,
5.545177444,5.510684,0.001189798,,
3.33220451,3.7138507,0.145653814,,
3.36729583,3.345069,0.000494032,,
5.231108617,5.126873,0.010865064,,
5.634789603,5.546595,0.007778288,,
3.218875825,3.173129,0.002092772,,
6.137727054,6.052204,0.007314193,,
4.8978398,5.068924,0.029269804,,
1.098612289,1.1366856,0.001449577,,
4.204692619,4.1498203,0.003010971,,
5.620400866,5.3364515,0.080627242,,
4.836281907,4.784645,0.00266637,,
4.343805422,4.5922894,0.061744287,,
4.605170186,4.7205353,0.01330911,,
4.990432587,4.9165273,0.005461991,,
5.552959585,5.5395513,0.000179782,,
5.758901774,5.8223863,0.004030285,,
4.204692619,4.3321543,0.01624648,,
5.963579344,6.0413184,0.006043361,,
1.791759469,1.6084663,0.033596386,,
1.945910149,2.0735307,0.016287005,,
4.356708827,4.337707,0.000361069,,
4.844187086,4.8647394,0.000422398,,
2.833213344,2.748682,0.007145548,,
5.424950017,5.799202,0.140064546,,
5.030437921,5.13883,0.011748843,,
3.044522438,3.1185954,0.005486804,,
5.988961417,5.982258,4.49358E-05,,
4.624972813,4.6127,0.000150622,,
5.940171253,5.959583,0.000376816,,
5.323009979,5.313707,8.65454E-05,,
5.590986981,5.4874372,0.010722557,,
4.955827058,4.9939027,0.001449755,,
4.543294782,4.488449,0.00300806,,
5.897153868,5.8722224,0.000621578,,
2.079441542,2.0003996,0.006247629,,
5.446737372,5.4193015,0.000752727,,
4.564348191,4.5814433,0.000292243,,
3.871201011,3.9788408,0.011586324,,
4.9698133,5.034827,0.004226781,,
5.693732139,5.817242,0.015254686,,
5.84932478,5.9314904,0.006751189,,
2.302585093,2.237474,0.004239454,,
5.278114659,5.194945,0.006917192,,
3.36729583,3.3424888,0.000615389,,
3.80666249,3.8684444,0.003817004,,
3.218875825,2.7450075,0.224551189,,
0.693147181,0.77588594,0.006845702,,
4.356708827,4.1704025,0.034710047,,
2.48490665,2.499062,0.000200374,,
4.941642423,4.848055,0.008758606,,
3.295836866,3.1332843,0.026423337,,
0.693147181,0.71418136,0.000442437,,
5.135798437,5.338877,0.041240903,,
5.560681631,5.293994,0.071122293,,
1.945910149,1.9824221,0.001333123,,
5.493061443,5.568857,0.005744966,,
5.598421959,5.6884084,0.00809756,,
1.098612289,1.4517906,0.12473492,,
4.927253685,4.836618,0.008214827,,
5.556828062,5.4695153,0.007623518,,
5.602118821,5.6941066,0.008461752,,
0.693147181,1.1458237,0.204916031,,
5.874930731,6.074206,0.039710633,,
5.991464547,5.8560605,0.018334256,,
4.663439094,4.499649,0.026827195,,
0.693147181,0.85942245,0.027647465,,
4.718498871,4.6000338,0.014033973,,
5.252273428,5.1545854,0.009542951,,
4.990432587,4.8374786,0.023394922,,
2.708050201,2.507508,0.040217174,,
4.644390899,4.2428246,0.161255493,,
5.84932478,5.882184,0.001079728,,
5.170483995,5.2383356,0.00460384,,
5.379897354,5.509686,0.016845093,,
1.945910149,1.7732471,0.029812529,,
5.257495372,5.136586,0.014619076,,
4.060443011,4.120471,0.00360336,,
4.804021045,4.745398,0.003436661,,
4.644390899,4.656136,0.000137947,,
1.609437912,1.7050369,0.009139166,,
5.579729826,5.509196,0.004975021,,
3.970291914,3.9983606,0.000787851,,
4.574710979,4.6073146,0.001062996,,
2.197224577,2.4144986,0.047208001,,
4.905274778,4.9370494,0.001009627,,
1.098612289,1.5290179,0.18524899,,
1.098612289,0.78377247,0.099124111,,
5.739792912,5.9327245,0.037222598,,
3.891820298,3.6451375,0.060852403,,
5.780743516,5.6406293,0.019631993,,
1.791759469,1.7041066,0.007683025,,
6.173786104,6.06569,0.011684768,,
5.375278408,5.4982047,0.015110873,,
5.416100402,5.4307194,0.000213715,,
4.465908119,4.3474064,0.014042657,,
3.044522438,3.1212885,0.005893028,,
1.609437912,1.0483444,0.31482593,,
5.780743516,5.744413,0.001319906,,
3.583518938,4.234765,0.424121433,,
6.124683391,6.00175,0.015112619,,
6.08221891,6.017108,0.004239431,,
4.844187086,4.8809395,0.00135074,,
5.587248658,5.5454535,0.001746835,,
1.386294361,1.6061305,0.048327928,,
4.9698133,5.054082,0.007101214,,
4.663439094,4.5124497,0.022797797,,
6.419994928,6.3903694,0.000877672,,
5.84932478,5.7921853,0.00326492,,
1.791759469,1.8208647,0.000847114,,
5.517452896,5.365695,0.023030459,,
4.934473933,4.7650676,0.028698506,,
5.991464547,6.0103407,0.000356309,,
1.945910149,1.6630985,0.079982429,,
5.198497031,5.1577644,0.001659147,,
4.59511985,4.7002187,0.011045768,,
1.098612289,1.0306215,0.004622747,,
4.682131227,4.705132,0.000529036,,
5.231108617,5.217305,0.00019054,,
5.918893854,5.8389754,0.006386959,,
5.638354669,5.736278,0.009588979,,
4.96284463,4.8658605,0.009405922,,
5.752572639,5.761147,7.35197E-05,,
3.912023005,4.0884566,0.031128813,,
4.779123493,4.7980013,0.000356372,,
1.945910149,1.8610184,0.007206609,,
1.098612289,1.2038062,0.011065759,,
1.609437912,1.8356382,0.05116657,,
4.477336814,4.4540777,0.000540986,,
4.564348191,4.424698,0.019502176,,
5.484796933,5.6975207,0.045251401,,
4.812184355,4.833189,0.000441195,,
2.708050201,2.664959,0.001856852,,
3.951243719,3.8607218,0.008194218,,
3.17805383,3.156884,0.000448162,,
5.723585102,5.696956,0.000709109,,
2.079441542,1.9698232,0.012016181,,
5.993961427,5.813559,0.032545036,,
3.091042453,3.0629199,0.000790878,,
5.370638028,5.3034086,0.004519796,,
3.091042453,3.3906956,0.089792008,,
4.941642423,4.813396,0.016447145,,
4.143134726,4.3043365,0.025986012,,
3.135494216,3.2344844,0.009799057,,
4.369447852,4.189587,0.032349926,,
6.473890696,6.5997725,0.015846228,,
4.33073334,4.2464876,0.007097345,,
6.03787092,6.0237813,0.000198517,,
4.127134385,4.0382547,0.007899598,,
5.356586275,5.3359222,0.000427004,,
6.001414878,5.9804196,0.000440802,,
4.290459441,4.3482456,0.00333924,,
2.079441542,1.8197751,0.067426661,,
4.510859507,4.5394807,0.000819173,,
5.313205979,5.6093383,0.087694352,,
5.488937726,5.3057795,0.033546936,,
4.49980967,4.6184506,0.01407567,,
5.752572639,5.765203,0.000159526,,
3.583518938,3.6958888,0.012626986,,
5.093750201,5.223223,0.016763206,,
3.295836866,3.460566,0.027135688,,
3.218875825,3.2323105,0.00018049,,
4.727387819,4.0937104,0.401547071,,
2.197224577,2.002043,0.038095848,,
1.386294361,1.4355927,0.002430326,,
5.666426688,5.542535,0.01534915,,
6.541029999,6.5870347,0.002116432,,
3.931825633,3.9008737,0.000958022,,
5.857933154,5.8156953,0.001784036,,
1.609437912,1.528204,0.006598949,,
3.433987204,3.2571504,0.031271255,,
5.099866428,5.23082,0.017148838,,
2.197224577,2.078177,0.014172326,,
4.219507705,4.097228,0.014952326,,
2.944438979,3.0818565,0.018883575,,
1.098612289,1.2999206,0.040525036,,
3.663561646,3.5748477,0.007870164,,
6.139884552,6.010688,0.016691749,,
3.496507561,3.552942,0.003184846,,
0.693147181,0.761039,0.004609299,,
3.526360525,3.6937108,0.028006115,,
2.48490665,2.9028604,0.174685337,,
5.33753808,5.1718607,0.027448994,,
5.459585514,5.4822,0.000511415,,
1.791759469,1.6676129,0.015412371,,
3.465735903,3.453164,0.000158053,,
5.252273428,5.138634,0.01291392,,
6.09356977,6.066085,0.000755413,,
4.770684624,4.713382,0.003283591,,
4.276666119,3.7258525,0.303395643,,
4.394449155,4.422312,0.000776338,,
5.049856007,4.943826,0.011242362,,
5.030437921,5.0651355,0.001203922,,
5.303304908,4.9772468,0.10631389,,
5.043425117,5.1330705,0.008036295,,
3.761200116,4.081512,0.102599703,,
4.727387819,4.4922066,0.055310206,,
2.197224577,2.1208172,0.005838087,,
4.990432587,5.090983,0.010110386,,
5.680172609,5.735849,0.003099861,,
2.197224577,2.3488295,0.022984053,,
5.231108617,5.173029,0.003373242,,
4.060443011,4.411966,0.123568412,,
5.874930731,5.9354835,0.003666638,,
5.442417711,5.427325,0.00022779,,
4.727387819,4.6601477,0.004521234,,
5.497168225,5.6535544,0.024456636,,
5.323009979,4.9491196,0.139794016,,
4.343805422,4.556995,0.045449796,,
6.385194399,6.417409,0.001037781,,
4.955827058,5.11199,0.024386865,,
4.709530201,4.7063966,9.81946E-06,,
3.401197382,3.5908356,0.035962654,,
5.739792912,5.6850524,0.002996524,,
5.318119994,5.3550787,0.001365946,,
5.442417711,5.275717,0.027789127,,
3.295836866,3.2564254,0.001553264,,
4.644390899,4.7486296,0.010865707,,
5.765191103,5.724648,0.001643743,,
5.96870756,5.9508686,0.000318228,,
5.645446898,5.8509703,0.042239869,,
3.784189634,3.2433488,0.292508808,,
4.744932128,4.821841,0.005914975,,
5.105945474,4.974069,0.017391404,,
4.905274778,4.983409,0.006104957,,
3.912023005,3.9946263,0.006823304,,
4.934473933,5.0441055,0.01201908,,
4.753590191,4.6362867,0.013760109,,
5.92157842,5.749389,0.029649196,,
5.192956851,4.9988327,0.037684186,,
6.061456919,5.9112124,0.022573415,,
3.951243719,4.091277,0.01960932,,
6.304448802,6.2696524,0.00121079,,
6.047372179,6.0669937,0.000385004,,
3.951243719,3.8968785,0.002955577,,
4.882801923,5.0093236,0.016007735,,
5.533389489,5.468747,0.004178651,,
1.386294361,1.3007791,0.00731286,,
4.682131227,4.640043,0.001771419,,
4.007333185,3.9707031,0.001341763,,
3.988984047,4.0489254,0.003592966,,
6.546785411,6.5702114,0.000548777,,
5.209486153,5.267851,0.003406455,,
5.560681631,5.359932,0.040300414,,
3.258096538,3.232675,0.000646255,,
4.317488114,4.1913805,0.01590313,,
5.267858159,5.3365817,0.004722925,,
4.110873864,4.21379,0.010591731,,
5.598421959,5.414217,0.033931467,,
5.393627546,5.295006,0.009726209,,
6.475432717,6.514472,0.001524066,,
6.558197803,6.4444346,0.012942066,,
5.556828062,5.623828,0.004488992,,
5.153291594,5.1044283,0.002387622,,
4.700480366,4.753795,0.00284245,,
4.007333185,3.9023378,0.011024031,,
3.713572067,3.8687806,0.024089689,,
6.29710932,6.2317657,0.004269789,,
5.049856007,5.1296372,0.006365039,,
2.63905733,2.5921247,0.002202672,,
2.995732274,2.9598262,0.001289246,,
1.945910149,1.8540028,0.008446961,,
4.882801923,5.090962,0.043330618,,
5.38907173,5.3117223,0.005982934,,
2.63905733,2.5409606,0.009622968,,
5.433722004,5.5114665,0.006044207,,
4.543294782,4.613537,0.004933969,,
3.663561646,3.2849407,0.143353821,,
0.693147181,0.9006635,0.043063023,,
3.044522438,3.1072001,0.003928489,,
5.023880521,5.0365167,0.000159673,,
4.795790546,4.6505,0.021109343,,
5.043425117,5.257979,0.046033369,,
5.267858159,5.1173615,0.022649244,,
5.690359454,5.787471,0.009430652,,
4.110873864,4.076845,0.001157964,,
6.522092798,6.5288677,4.58993E-05,,
5.241747015,5.140615,0.010227684,,
3.871201011,3.7304614,0.019807638,,
4.343805422,4.3250265,0.000352648,,
0.693147181,1.387608,0.48227583,,
4.983606622,4.85508,0.016519092,,
4.510859507,4.1811686,0.108696094,,
5.860786223,5.8211145,0.001573846,,
2.397895273,2.1465988,0.063149917,,
3.891820298,4.011223,0.014257005,,
4.663439094,4.6519704,0.000131531,,
5.451038454,5.4367895,0.000203033,,
6.598509029,6.531627,0.004473206,,
4.836281907,4.7658825,0.004956076,,
3.218875825,3.2804747,0.003794421,,
4.234106505,4.3019104,0.004597368,,
1.945910149,2.5983622,0.425693679,,
5.141663557,5.1361856,3.0008E-05,,
5.420534999,5.3416796,0.006218174,,
4.682131227,4.8571873,0.030644629,,
5.686975356,5.5878963,0.009816659,,
1.609437912,1.6791952,0.004866079,,
3.218875825,3.2396104,0.000429923,,
2.833213344,2.8240654,8.36849E-05,,
4.219507705,4.5611587,0.116725402,,
5.488937726,5.243057,0.060457331,,
4.795790546,4.7000985,0.009156968,,
4.406719247,4.508962,0.01045358,,
6.59441346,6.5342817,0.003615829,,
2.197224577,2.04781,0.022324716,,
4.584967479,4.6721025,0.007592512,,
5.225746674,5.2584734,0.001071039,,
4.290459441,4.2594404,0.000962181,,
5.379897354,5.366577,0.000177432,,
5.814130532,5.6865573,0.016274929,,
5.749392986,5.7274013,0.000483634,,
5.214935758,5.229036,0.000198817,,
6.463029457,6.5395203,0.005850849,,
5.093750201,5.0300736,0.004054709,,
6.165417854,6.1566415,7.70244E-05,,
5.666426688,5.525272,0.019924646,,
5.416100402,5.392105,0.000575779,,
3.258096538,3.5196023,0.068385264,,
1.386294361,1.7304871,0.118468641,,
2.397895273,2.1570191,0.058021331,,
2.944438979,3.1076653,0.026642832,,
5.164785974,5.1726975,6.25922E-05,,
6.148468296,6.0630164,0.007302027,,
5.347107531,5.393438,0.002146512,,
4.875197323,4.7561746,0.014166409,,
3.36729583,3.202407,0.027188326,,
3.091042453,2.731437,0.129316082,,
5.605802066,5.629182,0.000546621,,
3.737669618,3.994963,0.066199884,,
5.111987788,5.3052354,0.037344639,,
4.941642423,5.1418443,0.040080792,,
5.624017506,5.5498886,0.005495095,,
5.723585102,5.6118965,0.012474344,,
1.609437912,1.6966959,0.007613956,,
6.359573869,6.321121,0.001478623,,
4.691347882,4.6321507,0.003504306,,
1.945910149,2.0115676,0.004310901,,
2.995732274,3.0318518,0.00130462,,
2.708050201,2.7656612,0.003319027,,
6.104793232,5.8072824,0.088512695,,
4.025351691,4.094998,0.004850608,,
4.025351691,4.1239595,0.0097235,,
2.079441542,2.0745618,2.38119E-05,,
3.218875825,3.149304,0.004840239,,
3.988984047,3.6587558,0.109050695,,
5.81711116,5.733856,0.006931422,,
4.787491743,4.6126604,0.030565998,,
3.33220451,3.9187803,0.344071157,,
6.021023349,5.898457,0.01502251,,
6.025865974,6.141458,0.013361517,,
1.791759469,1.9504219,0.025173767,,
5.303304908,5.4799523,0.031204301,,
4.605170186,3.952573,0.425883087,,
4.025351691,3.8622575,0.026599715,,
2.564949357,2.3471956,0.047416699,,
5.855071922,5.824183,0.000954126,,
1.945910149,1.7740321,0.029542064,,
3.17805383,3.6913066,0.263428406,,
4.770684624,4.8536277,0.006879554,,
